record_id,text,episode_label,episode_family,appraisal_family,valence,arousal,target,control_state,social_orientation,preserve,avoid,action_tendency,action_tendency_class,causal_condition,manipulation_type,manipulated_axis,original_value,new_value,expected_effect
s_000471,갑자기 배가 아파 산부인과 갔는데 임신 삼 개월에 아이를 유산해서 충격이야. [SEP] 복통으로 산부인과 갔는데 아이 유산 통보를 받아 충격이 크겠어요. [SEP] 아이가 유산돼서 너무 슬프고 비통해. [SEP] 아이가 유산되서 비통하시군요. 어떻게 하면 충격 받은 마음을 가라앉힐 수 있을까요? [SEP] 명상을 하며 마음을 다잡으려고 노력 중이야. [SEP] 명상을 통해 마음의 안정을 얻으려 하시는군요.,상실 충격의 경계 고착,other_blame_boundary,low_control_distress,negative,high,situation,low,approach,"갑작스러운 상실, 통제감 저하, 충격이 오래 꺼지지 않는 경계 상태라는 결을 유지해야 한다.","단순한 슬픔, 차분한 애도, 명상으로 이미 안정되는 과정처럼 순화하면 왜곡이다.","즉각적인 외부 공격보다는 멍함·회피·자기 진정 시도와 함께, 사건을 계속 붙들고 경계하는 방향으로 간다. 도움을 찾을 수는 있지만 정서 핵심은 위로 요청보다 비상 상태 관리에 가깝다.",seek_support,perturb_social_orientation,perturbation,social_orientation,withdraw,approach,Changing social_orientation from withdraw to approach should shift response direction.
s_000471,갑자기 배가 아파 산부인과 갔는데 임신 삼 개월에 아이를 유산해서 충격이야. [SEP] 복통으로 산부인과 갔는데 아이 유산 통보를 받아 충격이 크겠어요. [SEP] 아이가 유산돼서 너무 슬프고 비통해. [SEP] 아이가 유산되서 비통하시군요. 어떻게 하면 충격 받은 마음을 가라앉힐 수 있을까요? [SEP] 명상을 하며 마음을 다잡으려고 노력 중이야. [SEP] 명상을 통해 마음의 안정을 얻으려 하시는군요.,상실 충격의 경계 고착,other_blame_boundary,low_control_distress,negative,high,situation,high,withdraw,"갑작스러운 상실, 통제감 저하, 충격이 오래 꺼지지 않는 경계 상태라는 결을 유지해야 한다.","단순한 슬픔, 차분한 애도, 명상으로 이미 안정되는 과정처럼 순화하면 왜곡이다.","즉각적인 외부 공격보다는 멍함·회피·자기 진정 시도와 함께, 사건을 계속 붙들고 경계하는 방향으로 간다. 도움을 찾을 수는 있지만 정서 핵심은 위로 요청보다 비상 상태 관리에 가깝다.",seek_support,perturb_control_state,perturbation,control_state,low,high,Changing control_state from low to high should shift response direction.
s_000471,갑자기 배가 아파 산부인과 갔는데 임신 삼 개월에 아이를 유산해서 충격이야. [SEP] 복통으로 산부인과 갔는데 아이 유산 통보를 받아 충격이 크겠어요. [SEP] 아이가 유산돼서 너무 슬프고 비통해. [SEP] 아이가 유산되서 비통하시군요. 어떻게 하면 충격 받은 마음을 가라앉힐 수 있을까요? [SEP] 명상을 하며 마음을 다잡으려고 노력 중이야. [SEP] 명상을 통해 마음의 안정을 얻으려 하시는군요.,상실 충격의 경계 고착,other_blame_boundary,low_control_distress,negative,high,situation,low,withdraw,"갑작스러운 상실, 통제감 저하, 충격이 오래 꺼지지 않는 경계 상태라는 결을 유지해야 한다.","단순한 슬픔, 차분한 애도, 명상으로 이미 안정되는 과정처럼 순화하면 왜곡이다.","즉각적인 외부 공격보다는 멍함·회피·자기 진정 시도와 함께, 사건을 계속 붙들고 경계하는 방향으로 간다. 도움을 찾을 수는 있지만 정서 핵심은 위로 요청보다 비상 상태 관리에 가깝다.",defend,perturb_action_tendency_class,perturbation,action_tendency_class,seek_support,defend,Changing action_tendency_class from seek_support to defend should shift response direction.
s_000555,대표님이 나만 빼고 팀원 모두에게 커피를 돌린 거 있지? 정말 당혹스러웠어. [SEP] 대표님의 행동에 곤란하고 당혹스러우셨겠어요. [SEP] 대표란 사람이 그렇게 공개적으로 차별 대우를 한다는 게 말이 안 되잖아. 다들 어떻게 생각했겠어. [SEP] 대놓고 차별하는 대표의 행동이 말이 안 된다고 생각하시는군요. 당혹스러움을 어떻게 조금이나마 덜어 낼 수 있을까요? [SEP] 너무 화가 나는데 뭘 어떻게 해야 할지 모르겠어. [SEP] 너무 화가 나서 어떻게 할지 혼란스러우시군요.,공개적 배제에 대한 공세적 당혹-분노,other_blame_boundary,other_directed_defense,negative,high,other,mixed,defend,"공개적 배제, 차별로 읽힌 모욕감, 높은 경계 상태, 그리고 화는 큰데 대응 경로는 불명확한 혼란을 그대로 남겨야 한다.","단순 서운함, 예민함, 오해 가능성 정도로 축소하면 왜곡이다. 이미 내부 처리는 실수보다 노골적 차별/모욕 쪽에 강하게 기울어 있다.","즉각 화를 표출하거나 따지려는 충동은 있으나, 실제 행동 선택은 보류된 상태다. 따라서 행동 성향은 항의/문제제기 쪽으로 기울지만, 현재는 사회적 위험 계산 때문에 직접 행동보다 경계, 반추, 정당화 탐색으로 흐른다.",confront,trace_full,control,,,,"Full trace should preserve appraisal, raw affect, and action tendency."
s_000555,대표님이 나만 빼고 팀원 모두에게 커피를 돌린 거 있지? 정말 당혹스러웠어. [SEP] 대표님의 행동에 곤란하고 당혹스러우셨겠어요. [SEP] 대표란 사람이 그렇게 공개적으로 차별 대우를 한다는 게 말이 안 되잖아. 다들 어떻게 생각했겠어. [SEP] 대놓고 차별하는 대표의 행동이 말이 안 된다고 생각하시는군요. 당혹스러움을 어떻게 조금이나마 덜어 낼 수 있을까요? [SEP] 너무 화가 나는데 뭘 어떻게 해야 할지 모르겠어. [SEP] 너무 화가 나서 어떻게 할지 혼란스러우시군요.,공개적 배제에 대한 공세적 당혹-분노,other_blame_boundary,other_directed_defense,negative,high,,mixed,defend,"공개적 배제, 차별로 읽힌 모욕감, 높은 경계 상태, 그리고 화는 큰데 대응 경로는 불명확한 혼란을 그대로 남겨야 한다.","단순 서운함, 예민함, 오해 가능성 정도로 축소하면 왜곡이다. 이미 내부 처리는 실수보다 노골적 차별/모욕 쪽에 강하게 기울어 있다.","즉각 화를 표출하거나 따지려는 충동은 있으나, 실제 행동 선택은 보류된 상태다. 따라서 행동 성향은 항의/문제제기 쪽으로 기울지만, 현재는 사회적 위험 계산 때문에 직접 행동보다 경계, 반추, 정당화 탐색으로 흐른다.",confront,ablate_target,ablation,target,other,,Removing target should reduce fidelity for the matching emotional dimension.
s_000555,대표님이 나만 빼고 팀원 모두에게 커피를 돌린 거 있지? 정말 당혹스러웠어. [SEP] 대표님의 행동에 곤란하고 당혹스러우셨겠어요. [SEP] 대표란 사람이 그렇게 공개적으로 차별 대우를 한다는 게 말이 안 되잖아. 다들 어떻게 생각했겠어. [SEP] 대놓고 차별하는 대표의 행동이 말이 안 된다고 생각하시는군요. 당혹스러움을 어떻게 조금이나마 덜어 낼 수 있을까요? [SEP] 너무 화가 나는데 뭘 어떻게 해야 할지 모르겠어. [SEP] 너무 화가 나서 어떻게 할지 혼란스러우시군요.,공개적 배제에 대한 공세적 당혹-분노,other_blame_boundary,other_directed_defense,negative,high,other,mixed,,"공개적 배제, 차별로 읽힌 모욕감, 높은 경계 상태, 그리고 화는 큰데 대응 경로는 불명확한 혼란을 그대로 남겨야 한다.","단순 서운함, 예민함, 오해 가능성 정도로 축소하면 왜곡이다. 이미 내부 처리는 실수보다 노골적 차별/모욕 쪽에 강하게 기울어 있다.","즉각 화를 표출하거나 따지려는 충동은 있으나, 실제 행동 선택은 보류된 상태다. 따라서 행동 성향은 항의/문제제기 쪽으로 기울지만, 현재는 사회적 위험 계산 때문에 직접 행동보다 경계, 반추, 정당화 탐색으로 흐른다.",confront,ablate_social_orientation,ablation,social_orientation,defend,,Removing social_orientation should reduce fidelity for the matching emotional dimension.
s_000555,대표님이 나만 빼고 팀원 모두에게 커피를 돌린 거 있지? 정말 당혹스러웠어. [SEP] 대표님의 행동에 곤란하고 당혹스러우셨겠어요. [SEP] 대표란 사람이 그렇게 공개적으로 차별 대우를 한다는 게 말이 안 되잖아. 다들 어떻게 생각했겠어. [SEP] 대놓고 차별하는 대표의 행동이 말이 안 된다고 생각하시는군요. 당혹스러움을 어떻게 조금이나마 덜어 낼 수 있을까요? [SEP] 너무 화가 나는데 뭘 어떻게 해야 할지 모르겠어. [SEP] 너무 화가 나서 어떻게 할지 혼란스러우시군요.,공개적 배제에 대한 공세적 당혹-분노,other_blame_boundary,other_directed_defense,negative,high,other,,defend,"공개적 배제, 차별로 읽힌 모욕감, 높은 경계 상태, 그리고 화는 큰데 대응 경로는 불명확한 혼란을 그대로 남겨야 한다.","단순 서운함, 예민함, 오해 가능성 정도로 축소하면 왜곡이다. 이미 내부 처리는 실수보다 노골적 차별/모욕 쪽에 강하게 기울어 있다.","즉각 화를 표출하거나 따지려는 충동은 있으나, 실제 행동 선택은 보류된 상태다. 따라서 행동 성향은 항의/문제제기 쪽으로 기울지만, 현재는 사회적 위험 계산 때문에 직접 행동보다 경계, 반추, 정당화 탐색으로 흐른다.",confront,ablate_control_state,ablation,control_state,mixed,,Removing control_state should reduce fidelity for the matching emotional dimension.
s_000555,대표님이 나만 빼고 팀원 모두에게 커피를 돌린 거 있지? 정말 당혹스러웠어. [SEP] 대표님의 행동에 곤란하고 당혹스러우셨겠어요. [SEP] 대표란 사람이 그렇게 공개적으로 차별 대우를 한다는 게 말이 안 되잖아. 다들 어떻게 생각했겠어. [SEP] 대놓고 차별하는 대표의 행동이 말이 안 된다고 생각하시는군요. 당혹스러움을 어떻게 조금이나마 덜어 낼 수 있을까요? [SEP] 너무 화가 나는데 뭘 어떻게 해야 할지 모르겠어. [SEP] 너무 화가 나서 어떻게 할지 혼란스러우시군요.,공개적 배제에 대한 공세적 당혹-분노,other_blame_boundary,other_directed_defense,negative,high,other,mixed,defend,"공개적 배제, 차별로 읽힌 모욕감, 높은 경계 상태, 그리고 화는 큰데 대응 경로는 불명확한 혼란을 그대로 남겨야 한다.","단순 서운함, 예민함, 오해 가능성 정도로 축소하면 왜곡이다. 이미 내부 처리는 실수보다 노골적 차별/모욕 쪽에 강하게 기울어 있다.","즉각 화를 표출하거나 따지려는 충동은 있으나, 실제 행동 선택은 보류된 상태다. 따라서 행동 성향은 항의/문제제기 쪽으로 기울지만, 현재는 사회적 위험 계산 때문에 직접 행동보다 경계, 반추, 정당화 탐색으로 흐른다.",,ablate_action_tendency_class,ablation,action_tendency_class,confront,,Removing action_tendency_class should reduce fidelity for the matching emotional dimension.
s_000555,대표님이 나만 빼고 팀원 모두에게 커피를 돌린 거 있지? 정말 당혹스러웠어. [SEP] 대표님의 행동에 곤란하고 당혹스러우셨겠어요. [SEP] 대표란 사람이 그렇게 공개적으로 차별 대우를 한다는 게 말이 안 되잖아. 다들 어떻게 생각했겠어. [SEP] 대놓고 차별하는 대표의 행동이 말이 안 된다고 생각하시는군요. 당혹스러움을 어떻게 조금이나마 덜어 낼 수 있을까요? [SEP] 너무 화가 나는데 뭘 어떻게 해야 할지 모르겠어. [SEP] 너무 화가 나서 어떻게 할지 혼란스러우시군요.,공개적 배제에 대한 공세적 당혹-분노,other_blame_boundary,other_directed_defense,negative,high,self,mixed,defend,"공개적 배제, 차별로 읽힌 모욕감, 높은 경계 상태, 그리고 화는 큰데 대응 경로는 불명확한 혼란을 그대로 남겨야 한다.","단순 서운함, 예민함, 오해 가능성 정도로 축소하면 왜곡이다. 이미 내부 처리는 실수보다 노골적 차별/모욕 쪽에 강하게 기울어 있다.","즉각 화를 표출하거나 따지려는 충동은 있으나, 실제 행동 선택은 보류된 상태다. 따라서 행동 성향은 항의/문제제기 쪽으로 기울지만, 현재는 사회적 위험 계산 때문에 직접 행동보다 경계, 반추, 정당화 탐색으로 흐른다.",confront,perturb_target,perturbation,target,other,self,Changing target from other to self should shift response direction.
s_000555,대표님이 나만 빼고 팀원 모두에게 커피를 돌린 거 있지? 정말 당혹스러웠어. [SEP] 대표님의 행동에 곤란하고 당혹스러우셨겠어요. [SEP] 대표란 사람이 그렇게 공개적으로 차별 대우를 한다는 게 말이 안 되잖아. 다들 어떻게 생각했겠어. [SEP] 대놓고 차별하는 대표의 행동이 말이 안 된다고 생각하시는군요. 당혹스러움을 어떻게 조금이나마 덜어 낼 수 있을까요? [SEP] 너무 화가 나는데 뭘 어떻게 해야 할지 모르겠어. [SEP] 너무 화가 나서 어떻게 할지 혼란스러우시군요.,공개적 배제에 대한 공세적 당혹-분노,other_blame_boundary,other_directed_defense,negative,high,other,mixed,approach,"공개적 배제, 차별로 읽힌 모욕감, 높은 경계 상태, 그리고 화는 큰데 대응 경로는 불명확한 혼란을 그대로 남겨야 한다.","단순 서운함, 예민함, 오해 가능성 정도로 축소하면 왜곡이다. 이미 내부 처리는 실수보다 노골적 차별/모욕 쪽에 강하게 기울어 있다.","즉각 화를 표출하거나 따지려는 충동은 있으나, 실제 행동 선택은 보류된 상태다. 따라서 행동 성향은 항의/문제제기 쪽으로 기울지만, 현재는 사회적 위험 계산 때문에 직접 행동보다 경계, 반추, 정당화 탐색으로 흐른다.",confront,perturb_social_orientation,perturbation,social_orientation,defend,approach,Changing social_orientation from defend to approach should shift response direction.
